employee,day,login_hour,files_accessed,emails_sent,usb_used,after_hours,is_malicious
Natasha Lin,52,9,59,14,0,0,0
Natasha Lin,53,8,56,17,0,0,0
Natasha Lin,54,7,44,12,0,0,0
Natasha Lin,55,7,46,6,0,0,0
Natasha Lin,56,9,49,5,0,0,0
Natasha Lin,57,8,49,14,0,0,0
Natasha Lin,58,7,46,6,0,0,0
Natasha Lin,59,9,49,9,0,0,0
Natasha Lin,60,7,59,13,0,0,0
Natasha Lin,61,9,52,17,0,0,0
Natasha Lin,62,8,47,9,0,0,0
Natasha Lin,63,7,61,13,0,0,0
Natasha Lin,64,9,61,11,0,0,0
Natasha Lin,65,7,59,15,0,0,0
Natasha Lin,66,9,47,20,0,0,0
Natasha Lin,67,9,59,14,0,0,0
Natasha Lin,68,9,62,19,0,0,0
Natasha Lin,69,9,62,7,0,0,0
Natasha Lin,70,9,44,9,0,0,0
Natasha Lin,71,8,53,14,0,0,0
Natasha Lin,72,7,51,13,0,0,0
Natasha Lin,73,7,52,20,0,0,0
Natasha Lin,74,7,49,14,0,0,0
Natasha Lin,75,8,49,5,0,0,0
Natasha Lin,76,9,48,10,0,0,0
Natasha Lin,77,8,46,13,0,0,0
Natasha Lin,78,7,46,9,0,0,0
Natasha Lin,79,9,54,7,0,0,0
Natasha Lin,80,8,50,8,0,0,0
Natasha Lin,81,8,50,17,0,0,0
Natasha Lin,82,8,58,16,0,0,0
Natasha Lin,83,8,59,6,0,0,0
Natasha Lin,84,7,49,7,0,0,0
Natasha Lin,85,8,61,10,0,0,0
Natasha Lin,86,7,53,15,0,0,0
Natasha Lin,87,8,64,5,0,0,0
Natasha Lin,88,7,54,6,0,0,0
Natasha Lin,89,8,49,8,0,0,0
Michael Ramirez,0,8,20,19,0,0,0
Michael Ramirez,1,9,19,18,0,0,0
Michael Ramirez,2,10,38,11,0,0,0
Michael Ramirez,3,8,19,20,0,0,0
Michael Ramirez,4,10,25,6,0,0,0
Michael Ramirez,5,8,20,8,0,0,0
Michael Ramirez,6,9,31,10,0,0,0
Michael Ramirez,7,8,20,9,0,0,0
Michael Ramirez,8,9,38,19,0,0,0
Michael Ramirez,9,10,31,7,0,0,0
Michael Ramirez,10,10,23,5,0,0,0
Michael Ramirez,11,8,33,6,0,0,0
Michael Ramirez,12,8,36,9,0,0,0
Michael Ramirez,13,8,37,6,0,0,0
Michael Ramirez,14,9,33,6,0,0,0
Michael Ramirez,15,8,30,7,0,0,0
Michael Ramirez,16,10,21,6,0,0,0
Michael Ramirez,17,10,29,15,0,0,0
Michael Ramirez,18,9,26,20,0,0,0
Michael Ramirez,19,9,38,14,0,0,0
Michael Ramirez,20,8,34,17,0,0,0
Michael Ramirez,21,9,24,17,0,0,0
Michael Ramirez,22,8,32,16,0,0,0
Michael Ramirez,23,10,23,19,0,0,0
Michael Ramirez,24,9,30,9,0,0,0
Michael Ramirez,25,9,20,10,0,0,0
Michael Ramirez,26,9,31,14,0,0,0
Michael Ramirez,27,8,28,20,0,0,0
Michael Ramirez,28,8,24,12,0,0,0
Michael Ramirez,29,9,20,12,0,0,0
Michael Ramirez,30,9,38,17,0,0,0
Michael Ramirez,31,9,35,13,0,0,0
Michael Ramirez,32,10,22,12,0,0,0
Michael Ramirez,33,9,29,20,0,0,0
Michael Ramirez,34,9,36,6,0,0,0
Michael Ramirez,35,8,37,11,0,0,0
Michael Ramirez,36,10,33,9,0,0,0
Michael Ramirez,37,9,25,10,0,0,0
Michael Ramirez,38,9,21,17,0,0,0
Michael Ramirez,39,9,32,14,0,0,0
Michael Ramirez,40,8,21,19,0,0,0
Michael Ramirez,41,8,19,12,0,0,0
Michael Ramirez,42,10,37,10,0,0,0
Michael Ramirez,43,10,24,20,0,0,0
Michael Ramirez,44,10,26,14,0,0,0
Michael Ramirez,45,8,21,7,0,0,0
Michael Ramirez,46,9,33,19,0,0,0
Michael Ramirez,47,10,28,11,0,0,0
Michael Ramirez,48,8,26,5,0,0,0
Michael Ramirez,49,9,24,18,0,0,0
Michael Ramirez,50,8,27,12,0,0,0
Michael Ramirez,51,10,32,19,0,0,0
Michael Ramirez,52,10,39,12,0,0,0
Michael Ramirez,53,8,36,11,0,0,0
Michael Ramirez,54,9,38,14,0,0,0
Michael Ramirez,55,8,38,7,0,0,0
Michael Ramirez,56,8,36,10,0,0,0
Michael Ramirez,57,9,37,18,0,0,0
Michael Ramirez,58,10,36,16,0,0,0
Michael Ramirez,59,8,37,20,0,0,0
Michael Ramirez,60,9,23,18,0,0,0
Michael Ramirez,61,9,33,15,0,0,0
Michael Ramirez,62,9,28,16,0,0,0
Michael Ramirez,63,8,23,6,0,0,0
Michael Ramirez,64,9,24,19,0,0,0
Michael Ramirez,65,8,20,19,0,0,0
Michael Ramirez,66,8,39,19,0,0,0
Michael Ramirez,67,10,22,6,0,0,0
Michael Ramirez,68,9,36,5,0,0,0
Michael Ramirez,69,8,23,14,0,0,0
Michael Ramirez,70,10,32,7,0,0,0
Michael Ramirez,71,8,31,10,0,0,0
Michael Ramirez,72,10,22,5,0,0,0
Michael Ramirez,73,9,21,13,0,0,0
Michael Ramirez,74,8,35,8,0,0,0
Michael Ramirez,75,8,34,5,0,0,0
Michael Ramirez,76,9,23,16,0,0,0
Michael Ramirez,77,10,24,9,0,0,0
Michael Ramirez,78,10,37,7,0,0,0
Michael Ramirez,79,8,36,15,0,0,0
Michael Ramirez,80,9,38,8,0,0,0
Michael Ramirez,81,10,19,6,0,0,0
Michael Ramirez,82,10,39,20,0,0,0
Michael Ramirez,83,8,39,14,0,0,0
Michael Ramirez,84,8,29,6,0,0,0
Michael Ramirez,85,10,23,6,0,0,0
Michael Ramirez,86,8,30,11,0,0,0
Michael Ramirez,87,9,27,6,0,0,0
Michael Ramirez,88,10,21,15,0,0,0
Michael Ramirez,89,9,37,15,0,0,0
Miguel Stein,0,9,50,14,0,0,0
Miguel Stein,1,11,57,11,0,0,0
Miguel Stein,2,11,53,15,0,0,0
Miguel Stein,3,9,57,10,0,0,0
Miguel Stein,4,9,57,10,0,0,0
Miguel Stein,5,11,68,16,0,0,0
Miguel Stein,6,10,69,16,0,0,0
Miguel Stein,7,11,67,17,0,0,0
Miguel Stein,8,11,51,11,0,0,0
Miguel Stein,9,11,70,15,0,0,0
Miguel Stein,10,11,70,17,0,0,0
Miguel Stein,11,11,66,8,0,0,0
Miguel Stein,12,10,55,7,0,0,0
Miguel Stein,13,9,55,19,0,0,0
Miguel Stein,14,9,64,10,0,0,0
Miguel Stein,15,11,69,16,0,0,0
Miguel Stein,16,11,58,10,0,0,0
Miguel Stein,17,9,68,11,0,0,0
Miguel Stein,18,11,58,8,0,0,0
Miguel Stein,19,9,70,5,0,0,0
Miguel Stein,20,11,55,17,0,0,0
Miguel Stein,21,10,66,15,0,0,0
Miguel Stein,22,10,64,8,0,0,0
Miguel Stein,23,11,58,8,0,0,0
Miguel Stein,24,10,66,7,0,0,0
Miguel Stein,25,11,60,18,0,0,0
Miguel Stein,26,10,63,20,0,0,0
Miguel Stein,27,10,62,20,0,0,0
Miguel Stein,28,9,53,17,0,0,0
Miguel Stein,29,11,66,9,0,0,0
Miguel Stein,30,11,68,13,0,0,0
Miguel Stein,31,10,62,7,0,0,0
Miguel Stein,32,11,59,9,0,0,0
Miguel Stein,33,10,50,15,0,0,0
Miguel Stein,34,11,50,14,0,0,0
Miguel Stein,35,10,64,19,0,0,0
Miguel Stein,36,9,60,10,0,0,0
Miguel Stein,37,9,63,18,0,0,0
Miguel Stein,38,9,55,6,0,0,0
Miguel Stein,39,11,61,5,0,0,0
Miguel Stein,40,9,54,13,0,0,0
Miguel Stein,41,10,58,9,0,0,0
Miguel Stein,42,9,51,15,0,0,0
Miguel Stein,43,11,52,7,0,0,0
Miguel Stein,44,9,58,19,0,0,0
Miguel Stein,45,10,51,16,0,0,0
Miguel Stein,46,10,60,5,0,0,0
Miguel Stein,47,10,63,7,0,0,0
Miguel Stein,48,10,61,15,0,0,0
Miguel Stein,49,11,66,13,0,0,0
Miguel Stein,50,11,69,20,0,0,0
Miguel Stein,51,9,58,10,0,0,0
Miguel Stein,52,9,70,10,0,0,0
Miguel Stein,53,11,67,14,0,0,0
Miguel Stein,54,11,53,17,0,0,0
Miguel Stein,55,9,62,5,0,0,0
Miguel Stein,56,9,70,5,0,0,0
Miguel Stein,57,11,66,8,0,0,0
Miguel Stein,58,10,50,11,0,0,0
Miguel Stein,59,10,67,12,0,0,0
Miguel Stein,60,10,66,16,0,0,0
Miguel Stein,61,10,67,15,0,0,0
Miguel Stein,62,10,66,13,0,0,0
Miguel Stein,63,9,69,13,0,0,0
Miguel Stein,64,10,66,16,0,0,0
Miguel Stein,65,10,56,16,0,0,0
Miguel Stein,66,11,52,20,0,0,0
Miguel Stein,67,10,67,19,0,0,0
Miguel Stein,68,9,64,17,0,0,0
Miguel Stein,69,11,51,18,0,0,0
Miguel Stein,70,11,61,16,0,0,0
Miguel Stein,71,10,69,14,0,0,0
Miguel Stein,72,9,65,15,0,0,0
Miguel Stein,73,9,52,8,0,0,0
Miguel Stein,74,10,50,14,0,0,0
Miguel Stein,75,9,62,18,0,0,0
Miguel Stein,76,11,54,14,0,0,0
Miguel Stein,77,11,63,6,0,0,0
Miguel Stein,78,11,59,10,0,0,0
Miguel Stein,79,9,56,18,0,0,0
Miguel Stein,80,9,56,15,0,0,0
Miguel Stein,81,2,360,14,1,1,1
Miguel Stein,82,0,600,17,1,1,1
Miguel Stein,83,1,420,12,1,1,1
Miguel Stein,84,4,480,7,1,1,1
Miguel Stein,85,1,480,10,1,1,1
Miguel Stein,86,4,360,13,1,1,1
Miguel Stein,87,2,480,15,1,1,1
Miguel Stein,88,0,300,11,1,1,1
Miguel Stein,89,1,360,14,1,1,1
Jennifer Johnson,0,10,25,12,0,0,0
Jennifer Johnson,1,9,44,19,0,0,0
Jennifer Johnson,2,11,25,10,0,0,0
Jennifer Johnson,3,9,25,14,0,0,0
Jennifer Johnson,4,10,29,11,0,0,0
Jennifer Johnson,5,11,26,9,0,0,0
Jennifer Johnson,6,9,26,10,0,0,0
Jennifer Johnson,7,9,43,5,0,0,0
Jennifer Johnson,8,9,38,18,0,0,0
Jennifer Johnson,9,11,32,11,0,0,0
Jennifer Johnson,10,10,44,13,0,0,0
Jennifer Johnson,11,11,35,5,0,0,0
Jennifer Johnson,12,10,35,6,0,0,0
Jennifer Johnson,13,11,39,20,0,0,0
Jennifer Johnson,14,10,44,6,0,0,0
Jennifer Johnson,15,11,34,16,0,0,0
Jennifer Johnson,16,9,31,14,0,0,0
Jennifer Johnson,17,11,27,6,0,0,0
Jennifer Johnson,18,9,30,11,0,0,0
Jennifer Johnson,19,11,39,20,0,0,0
Jennifer Johnson,20,10,39,19,0,0,0
Jennifer Johnson,21,9,42,15,0,0,0
Jennifer Johnson,22,10,25,6,0,0,0
Jennifer Johnson,23,11,42,11,0,0,0
Jennifer Johnson,24,11,25,19,0,0,0
Jennifer Johnson,25,9,25,13,0,0,0
Jennifer Johnson,26,11,29,14,0,0,0
Jennifer Johnson,27,9,29,18,0,0,0
Jennifer Johnson,28,9,43,16,0,0,0
Jennifer Johnson,29,9,31,14,0,0,0
Jennifer Johnson,30,11,25,8,0,0,0
Jennifer Johnson,31,11,45,11,0,0,0
Jennifer Johnson,32,11,27,17,0,0,0
Jennifer Johnson,33,9,35,19,0,0,0
Jennifer Johnson,34,11,34,8,0,0,0
Jennifer Johnson,35,11,33,6,0,0,0
Jennifer Johnson,36,10,39,5,0,0,0
Jennifer Johnson,37,11,36,8,0,0,0
Jennifer Johnson,38,11,33,6,0,0,0
Jennifer Johnson,39,10,31,6,0,0,0
Jennifer Johnson,40,9,29,7,0,0,0
Jennifer Johnson,41,10,31,20,0,0,0
Jennifer Johnson,42,10,26,17,0,0,0
Jennifer Johnson,43,9,25,18,0,0,0
Jennifer Johnson,44,10,30,7,0,0,0
Jennifer Johnson,45,10,28,5,0,0,0
Jennifer Johnson,46,9,35,16,0,0,0
Jennifer Johnson,47,9,38,9,0,0,0
Jennifer Johnson,48,9,36,6,0,0,0
Jennifer Johnson,49,11,45,9,0,0,0
Jennifer Johnson,50,11,35,6,0,0,0
Jennifer Johnson,51,9,25,12,0,0,0
Jennifer Johnson,52,10,34,20,0,0,0
Jennifer Johnson,53,10,36,6,0,0,0
Jennifer Johnson,54,10,27,14,0,0,0
Jennifer Johnson,55,11,40,10,0,0,0
Jennifer Johnson,56,9,36,7,0,0,0
Jennifer Johnson,57,9,38,5,0,0,0
Jennifer Johnson,58,9,29,9,0,0,0
Jennifer Johnson,59,10,40,16,0,0,0
Jennifer Johnson,60,10,30,17,0,0,0
Jennifer Johnson,61,9,27,20,0,0,0
Jennifer Johnson,62,9,38,11,0,0,0
Jennifer Johnson,63,9,31,9,0,0,0
Jennifer Johnson,64,11,28,10,0,0,0
Jennifer Johnson,65,11,38,9,0,0,0
Jennifer Johnson,66,10,34,15,0,0,0
Jennifer Johnson,67,11,44,13,0,0,0
Jennifer Johnson,68,9,40,15,0,0,0
Jennifer Johnson,69,10,36,12,0,0,0
Jennifer Johnson,70,9,34,9,0,0,0
Jennifer Johnson,71,9,45,17,0,0,0
Jennifer Johnson,72,10,30,6,0,0,0
Jennifer Johnson,73,11,45,16,0,0,0
Jennifer Johnson,74,11,44,11,0,0,0
Jennifer Johnson,75,10,27,7,0,0,0
Jennifer Johnson,76,10,43,18,0,0,0
Jennifer Johnson,77,10,43,16,0,0,0
Jennifer Johnson,78,9,41,18,0,0,0
Jennifer Johnson,79,11,34,13,0,0,0
Jennifer Johnson,80,10,29,6,0,0,0
Jennifer Johnson,81,9,44,18,0,0,0
Jennifer Johnson,82,10,44,10,0,0,0
Jennifer Johnson,83,9,29,9,0,0,0
Jennifer Johnson,84,10,31,9,0,0,0
Jennifer Johnson,85,10,25,17,0,0,0
Jennifer Johnson,86,11,43,13,0,0,0
Jennifer Johnson,87,10,33,15,0,0,0
Jennifer Johnson,88,10,25,20,0,0,0
Jennifer Johnson,89,10,35,18,0,0,0
Alicia Soto,0,9,42,9,0,0,0
Alicia Soto,1,11,39,12,0,0,0
Alicia Soto,2,11,33,13,0,0,0
Alicia Soto,3,10,37,9,0,0,0
Alicia Soto,4,11,28,12,0,0,0
Alicia Soto,5,11,37,10,0,0,0
Alicia Soto,6,11,46,5,0,0,0
Alicia Soto,7,9,40,19,0,0,0
Alicia Soto,8,10,32,11,0,0,0
Alicia Soto,9,9,30,18,0,0,0
Alicia Soto,10,10,40,5,0,0,0
Alicia Soto,11,10,38,19,0,0,0
Alicia Soto,12,11,36,20,0,0,0
Alicia Soto,13,9,47,14,0,0,0
Alicia Soto,14,10,30,11,0,0,0
Alicia Soto,15,9,27,13,0,0,0
Alicia Soto,16,11,38,9,0,0,0
Alicia Soto,17,11,30,5,0,0,0
Alicia Soto,18,10,40,13,0,0,0
Alicia Soto,19,11,45,15,0,0,0
Alicia Soto,20,10,32,5,0,0,0
Alicia Soto,21,9,44,6,0,0,0
Alicia Soto,22,11,44,9,0,0,0
Alicia Soto,23,9,43,13,0,0,0
Alicia Soto,24,9,32,19,0,0,0
Alicia Soto,25,10,33,12,0,0,0
Alicia Soto,26,11,35,12,0,0,0
Alicia Soto,27,9,37,13,0,0,0
Alicia Soto,28,11,33,20,0,0,0
Alicia Soto,29,10,32,16,0,0,0
Alicia Soto,30,10,45,12,0,0,0
Alicia Soto,31,11,43,10,0,0,0
Alicia Soto,32,9,33,19,0,0,0
Alicia Soto,33,10,40,20,0,0,0
Alicia Soto,34,10,46,18,0,0,0
Alicia Soto,35,9,28,6,0,0,0
Alicia Soto,36,11,33,16,0,0,0
Alicia Soto,37,11,32,20,0,0,0
Alicia Soto,38,11,39,6,0,0,0
Alicia Soto,39,9,31,14,0,0,0
Alicia Soto,40,9,27,11,0,0,0
Alicia Soto,41,9,27,9,0,0,0
Alicia Soto,42,9,46,7,0,0,0
Alicia Soto,43,9,42,12,0,0,0
Alicia Soto,44,11,33,18,0,0,0
Alicia Soto,45,9,41,9,0,0,0
Alicia Soto,46,9,32,15,0,0,0
Alicia Soto,47,9,39,19,0,0,0
Alicia Soto,48,9,39,17,0,0,0
Alicia Soto,49,10,46,20,0,0,0
Alicia Soto,50,11,45,11,0,0,0
Alicia Soto,51,10,38,17,0,0,0
Alicia Soto,52,9,40,9,0,0,0
Alicia Soto,53,11,41,8,0,0,0
Alicia Soto,54,9,40,12,0,0,0
Alicia Soto,55,10,44,17,0,0,0
Alicia Soto,56,10,42,16,0,0,0
Alicia Soto,57,10,43,15,0,0,0
Alicia Soto,58,10,37,16,0,0,0
Alicia Soto,59,11,36,11,0,0,0
Alicia Soto,60,10,33,10,0,0,0
Alicia Soto,61,9,45,12,0,0,0
Alicia Soto,62,10,27,18,0,0,0
Alicia Soto,63,10,36,6,0,0,0
Alicia Soto,64,10,28,5,0,0,0
Alicia Soto,65,11,39,17,0,0,0
Alicia Soto,66,10,45,16,0,0,0
Alicia Soto,67,11,37,5,0,0,0
Alicia Soto,68,11,46,20,0,0,0
Alicia Soto,69,11,35,17,0,0,0
Alicia Soto,70,9,27,5,0,0,0
Alicia Soto,71,10,38,17,0,0,0
Alicia Soto,72,11,35,11,0,0,0
Alicia Soto,73,10,31,14,0,0,0
Alicia Soto,74,10,31,9,0,0,0
Alicia Soto,75,9,34,11,0,0,0
Alicia Soto,76,11,29,17,0,0,0
Alicia Soto,77,10,30,11,0,0,0
Alicia Soto,78,10,43,18,0,0,0
Alicia Soto,79,9,30,9,0,0,0
Alicia Soto,80,9,27,5,0,0,0
Alicia Soto,81,11,29,19,0,0,0
Alicia Soto,82,10,46,19,0,0,0
Alicia Soto,83,9,41,10,0,0,0
Alicia Soto,84,10,32,15,0,0,0
Alicia Soto,85,9,33,12,0,0,0
Alicia Soto,86,10,31,20,0,0,0
Alicia Soto,87,9,27,8,0,0,0
Alicia Soto,88,11,42,10,0,0,0
Alicia Soto,89,11,39,16,0,0,0
Morgan Wright,0,10,63,19,0,0,0
Morgan Wright,1,10,52,17,0,0,0
Morgan Wright,2,10,53,14,0,0,0
Morgan Wright,3,9,55,14,0,0,0
Morgan Wright,4,9,64,9,0,0,0
Morgan Wright,5,8,68,13,0,0,0
Morgan Wright,6,10,65,8,0,0,0
Morgan Wright,7,10,65,11,0,0,0
Morgan Wright,8,9,66,16,0,0,0
Morgan Wright,9,9,61,20,0,0,0
Morgan Wright,10,10,61,6,0,0,0
Morgan Wright,11,10,62,11,0,0,0
Morgan Wright,12,9,67,11,0,0,0
Morgan Wright,13,9,63,7,0,0,0
Morgan Wright,14,9,58,8,0,0,0
Morgan Wright,15,9,68,19,0,0,0
Morgan Wright,16,10,68,17,0,0,0
Morgan Wright,17,8,63,15,0,0,0
Morgan Wright,18,9,54,8,0,0,0
Morgan Wright,19,8,57,14,0,0,0
Morgan Wright,20,9,65,16,0,0,0
Morgan Wright,21,9,62,12,0,0,0
Morgan Wright,22,8,66,6,0,0,0
Morgan Wright,23,10,56,6,0,0,0
Morgan Wright,24,10,57,17,0,0,0
Morgan Wright,25,9,61,13,0,0,0
Morgan Wright,26,10,62,15,0,0,0
Morgan Wright,27,9,65,16,0,0,0
Morgan Wright,28,8,61,9,0,0,0
Morgan Wright,29,10,57,12,0,0,0
Morgan Wright,30,9,60,11,0,0,0
Morgan Wright,31,10,53,20,0,0,0
Morgan Wright,32,10,59,5,0,0,0
Morgan Wright,33,10,50,8,0,0,0
Morgan Wright,34,9,67,13,0,0,0
Morgan Wright,35,9,55,7,0,0,0
Morgan Wright,36,9,52,13,0,0,0
Morgan Wright,37,10,55,11,0,0,0
Morgan Wright,38,10,67,16,0,0,0
Morgan Wright,39,9,65,5,0,0,0
Morgan Wright,40,8,59,17,0,0,0
Morgan Wright,41,10,60,15,0,0,0
Morgan Wright,42,10,59,20,0,0,0
Morgan Wright,43,10,53,12,0,0,0
Morgan Wright,44,10,57,18,0,0,0
Morgan Wright,45,9,69,15,0,0,0
Morgan Wright,46,10,56,20,0,0,0
Morgan Wright,47,9,56,14,0,0,0
Morgan Wright,48,10,62,10,0,0,0
Morgan Wright,49,9,53,18,0,0,0
Morgan Wright,50,10,61,15,0,0,0
Morgan Wright,51,9,69,20,0,0,0
Morgan Wright,52,10,59,15,0,0,0
Morgan Wright,53,10,63,17,0,0,0
Morgan Wright,54,10,61,20,0,0,0
Morgan Wright,55,8,57,16,0,0,0
Morgan Wright,56,8,55,14,0,0,0
Morgan Wright,57,10,65,10,0,0,0
Morgan Wright,58,10,50,20,0,0,0
Morgan Wright,59,9,60,14,0,0,0
Morgan Wright,60,8,70,18,0,0,0
Morgan Wright,61,8,54,11,0,0,0
Morgan Wright,62,9,66,11,0,0,0
Morgan Wright,63,9,57,9,0,0,0
Morgan Wright,64,9,69,12,0,0,0
Morgan Wright,65,8,70,14,0,0,0
Morgan Wright,66,8,52,6,0,0,0
Morgan Wright,67,9,59,11,0,0,0
Morgan Wright,68,9,54,10,0,0,0
Morgan Wright,69,8,58,13,0,0,0
Morgan Wright,70,8,54,16,0,0,0
Morgan Wright,71,8,56,5,0,0,0
Morgan Wright,72,10,62,15,0,0,0
Morgan Wright,73,9,59,16,0,0,0
Morgan Wright,74,8,64,9,0,0,0
Morgan Wright,75,8,53,19,0,0,0
Morgan Wright,76,9,54,18,0,0,0
Morgan Wright,77,9,54,20,0,0,0
Morgan Wright,78,8,67,20,0,0,0
Morgan Wright,79,10,52,12,0,0,0
Morgan Wright,80,10,66,19,0,0,0
Morgan Wright,81,10,65,5,0,0,0
Morgan Wright,82,9,70,19,0,0,0
Morgan Wright,83,8,63,13,0,0,0
Morgan Wright,84,9,57,14,0,0,0
Morgan Wright,85,10,69,18,0,0,0
Morgan Wright,86,9,55,13,0,0,0
Morgan Wright,87,10,50,6,0,0,0
Morgan Wright,88,8,63,10,0,0,0
Morgan Wright,89,10,69,15,0,0,0
Linda Wright,0,9,13,8,0,0,0
Linda Wright,1,9,28,6,0,0,0
Linda Wright,2,10,16,12,0,0,0
Linda Wright,3,9,24,15,0,0,0
Linda Wright,4,9,15,20,0,0,0
Linda Wright,5,9,13,18,0,0,0
Linda Wright,6,11,17,6,0,0,0
Linda Wright,7,9,26,20,0,0,0
Linda Wright,8,9,28,13,0,0,0
Linda Wright,9,10,24,15,0,0,0
Linda Wright,10,11,16,8,0,0,0
Linda Wright,11,10,29,8,0,0,0
Linda Wright,12,10,18,17,0,0,0
Linda Wright,13,10,31,8,0,0,0
Linda Wright,14,10,15,16,0,0,0
Linda Wright,15,11,16,8,0,0,0
Linda Wright,16,11,24,12,0,0,0
Linda Wright,17,11,30,11,0,0,0
Linda Wright,18,11,21,12,0,0,0
Linda Wright,19,11,14,7,0,0,0
Linda Wright,20,9,31,14,0,0,0
Linda Wright,21,11,16,9,0,0,0
Linda Wright,22,9,31,13,0,0,0
Linda Wright,23,10,28,15,0,0,0
Linda Wright,24,10,29,13,0,0,0
Linda Wright,25,9,17,12,0,0,0
Linda Wright,26,9,28,10,0,0,0
Linda Wright,27,11,24,5,0,0,0
Linda Wright,28,9,27,15,0,0,0
Linda Wright,29,11,24,20,0,0,0
Linda Wright,30,9,28,8,0,0,0
Linda Wright,31,11,16,8,0,0,0
Linda Wright,32,9,27,16,0,0,0
Linda Wright,33,10,24,7,0,0,0
Linda Wright,34,11,14,18,0,0,0
Linda Wright,35,10,27,17,0,0,0
Linda Wright,36,10,25,17,0,0,0
Linda Wright,37,10,19,10,0,0,0
Linda Wright,38,9,14,20,0,0,0
Linda Wright,39,11,15,12,0,0,0
Linda Wright,40,9,30,18,0,0,0
Linda Wright,41,9,23,12,0,0,0
Linda Wright,42,11,14,9,0,0,0
Linda Wright,43,9,15,18,0,0,0
Linda Wright,44,11,31,8,0,0,0
Linda Wright,45,11,30,11,0,0,0
Linda Wright,46,11,18,17,0,0,0
Linda Wright,47,10,32,20,0,0,0
Linda Wright,48,9,33,16,0,0,0
Linda Wright,49,10,26,17,0,0,0
Linda Wright,50,9,19,7,0,0,0
Linda Wright,51,11,24,7,0,0,0
Linda Wright,52,11,30,14,0,0,0
Linda Wright,53,11,27,8,0,0,0
Linda Wright,54,11,20,7,0,0,0
Linda Wright,55,11,20,17,0,0,0
Linda Wright,56,10,14,15,0,0,0
Linda Wright,57,9,15,6,0,0,0
Linda Wright,58,9,19,15,0,0,0
Linda Wright,59,9,15,11,0,0,0
Linda Wright,60,10,19,8,0,0,0
Linda Wright,61,11,30,7,0,0,0
Linda Wright,62,10,27,17,0,0,0
Linda Wright,63,11,27,12,0,0,0
Linda Wright,64,9,15,11,0,0,0
Linda Wright,65,9,33,5,0,0,0
Linda Wright,66,10,13,18,0,0,0
Linda Wright,67,9,33,5,0,0,0
Linda Wright,68,11,33,17,0,0,0
Linda Wright,69,10,31,11,0,0,0
Linda Wright,70,9,29,10,0,0,0
Linda Wright,71,11,16,14,0,0,0
Linda Wright,72,10,15,6,0,0,0
Linda Wright,73,9,22,11,0,0,0
Linda Wright,74,10,33,19,0,0,0
Linda Wright,75,9,14,8,0,0,0
Linda Wright,76,11,17,20,0,0,0
Linda Wright,77,10,33,18,0,0,0
Linda Wright,78,11,16,16,0,0,0
Linda Wright,79,10,24,16,0,0,0
Linda Wright,80,10,24,15,0,0,0
Linda Wright,81,10,19,17,0,0,0
Linda Wright,82,11,16,13,0,0,0
Linda Wright,83,10,19,5,0,0,0
Linda Wright,84,9,20,6,0,0,0
Linda Wright,85,11,29,20,0,0,0
Linda Wright,86,9,19,11,0,0,0
Linda Wright,87,9,23,5,0,0,0
Linda Wright,88,9,22,9,0,0,0
Linda Wright,89,9,17,7,0,0,0
Erik Snyder,0,8,60,9,0,0,0
Erik Snyder,1,9,58,17,0,0,0
Erik Snyder,2,8,60,13,0,0,0
Erik Snyder,3,8,43,17,0,0,0
Erik Snyder,4,8,61,17,0,0,0
Erik Snyder,5,8,60,5,0,0,0
Erik Snyder,6,8,62,16,0,0,0
Erik Snyder,7,10,42,8,0,0,0
Erik Snyder,8,10,53,11,0,0,0
Erik Snyder,9,10,52,18,0,0,0
Erik Snyder,10,10,61,9,0,0,0
Erik Snyder,11,10,48,17,0,0,0
Erik Snyder,12,9,47,20,0,0,0
Erik Snyder,13,9,55,9,0,0,0
Erik Snyder,14,8,44,6,0,0,0
Erik Snyder,15,8,57,7,0,0,0
Erik Snyder,16,8,55,8,0,0,0
Erik Snyder,17,9,59,19,0,0,0
Erik Snyder,18,8,43,12,0,0,0
Erik Snyder,19,10,46,20,0,0,0
Erik Snyder,20,8,44,20,0,0,0
Erik Snyder,21,10,51,15,0,0,0
Erik Snyder,22,8,44,18,0,0,0
Erik Snyder,23,10,54,9,0,0,0
Erik Snyder,24,8,62,7,0,0,0
Erik Snyder,25,9,50,5,0,0,0
Erik Snyder,26,8,59,19,0,0,0
Erik Snyder,27,8,47,7,0,0,0
Erik Snyder,28,9,59,12,0,0,0
Erik Snyder,29,9,42,10,0,0,0
Erik Snyder,30,8,60,9,0,0,0
Erik Snyder,31,8,49,15,0,0,0
Erik Snyder,32,10,55,5,0,0,0
Erik Snyder,33,9,45,16,0,0,0
Erik Snyder,34,9,43,14,0,0,0
Erik Snyder,35,10,50,13,0,0,0
Erik Snyder,36,10,51,20,0,0,0
Erik Snyder,37,9,57,10,0,0,0
Erik Snyder,38,9,55,18,0,0,0
Erik Snyder,39,8,58,20,0,0,0
Erik Snyder,40,9,54,19,0,0,0
Erik Snyder,41,10,43,17,0,0,0
Erik Snyder,42,8,61,15,0,0,0
Erik Snyder,43,9,51,11,0,0,0
Erik Snyder,44,9,48,16,0,0,0
Erik Snyder,45,10,46,18,0,0,0
Erik Snyder,46,10,51,10,0,0,0
Erik Snyder,47,10,51,5,0,0,0
